-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.416532,-0.516517,-0.483575,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.453978,-0.466488,-0.478297,-0.341203
-0.407860,-0.513370,-0.482347,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.449297,-0.466088,-0.472345,-0.338358
-0.431725,-0.549299,-0.526473,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.502578,-0.508310,-0.506656,-0.373332
-0.316728,-0.040099,-0.032378,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.010852,-0.003643,0.013707,0.225659
